"WEEK","DATE","STATE","SITE","RRV","TRAP","APIS","ANOE","ACRA","AHEL","APHI","AADJ","CELA","CHIP","CHAE","CHAI","CPOP","ERIO","FORD","HATR","HPRU","HPAL","IZYP","LPSE","MEUP","MTIL","MPER","PEMP","PHUM","PLEO","RSTA","RMAI","RPAD","SGRA","SELE","SAVE","TRIE","TTRI","TULM","UROL","UNID","TOTAL","APUL","DKAN","THRI","MPUN","TYPE","SUBS","ASPI","RRUF","ANAS","GULM","MDIS","TETR","CAEG","MVEN","PPCA","PPRA","PPTR","PSMI","AFAB","AGLY","AGOS","APRU","DACT","HSPI","HLAC","HYPE","MACS","RPOR","RNYM","AMAI","AMAC"
10,2000-08-21,"ND","LINT","N","1",0,0,0,0,NA,NA,1,0,NA,0,0,0,NA,0,0,1,0,3,1,NA,0,1,NA,NA,0,6,0,0,0,0,2,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2000-08-21,"ND","LINT","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,1,0,NA,0,0,NA,NA,0,5,1,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2000-08-21,"ND","LINT","N","1",0,0,0,0,NA,NA,2,0,NA,0,0,0,NA,0,1,0,0,0,0,NA,0,0,NA,NA,0,13,3,0,0,0,0,0,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2000-08-28,"ND","LINT","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,1,0,NA,0,0,NA,NA,0,5,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2000-08-28,"ND","LINT","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,1,0,0,0,0,0,NA,0,0,NA,NA,0,3,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2000-08-28,"ND","LINT","N","1",0,0,0,5,NA,NA,0,0,NA,0,0,0,NA,0,0,1,0,0,0,NA,0,0,NA,NA,0,11,2,0,0,0,0,0,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2000-09-04,"ND","LINT","N","1",0,0,0,0,NA,NA,1,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,4,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2000-09-04,"ND","LINT","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2000-09-04,"ND","LINT","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,1,NA,NA,0,2,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2000-09-11,"ND","LINT","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,2,0,0,0,0,0,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2000-09-11,"ND","LINT","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2000-09-11,"ND","LINT","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2000-09-18,"ND","LINT","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2000-09-18,"ND","LINT","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2000-09-18,"ND","LINT","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,1,1,NA,NA,0,0,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2000-09-25,"ND","LINT","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2000-09-25,"ND","LINT","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2000-09-25,"ND","LINT","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,2,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2000-06-20,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2000-06-20,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,1,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,3,2,0,0,0,0,1,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2000-06-20,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2000-06-26,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2000-06-26,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,1,NA,0,0,NA,NA,0,1,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2000-06-26,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,1,0,0,NA,1,0,NA,NA,0,2,2,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2000-07-03,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,1,0,NA,0,0,NA,NA,0,2,0,0,1,0,0,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2000-07-03,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,3,0,0,0,0,0,NA,0,0,NA,NA,0,0,2,1,0,0,0,2,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2000-07-03,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,1,NA,0,0,NA,NA,1,0,4,0,0,1,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2000-07-10,"MN","LTFS","N","1",0,0,1,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2000-07-10,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2000-07-10,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,1,0,0,0,1,NA,0,0,NA,NA,0,0,5,0,0,0,0,0,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2000-07-18,"MN","LTFS","N","1",1,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2000-07-18,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,4,0,NA,0,0,NA,NA,0,0,1,0,1,1,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2000-07-18,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,3,0,2,0,0,0,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2000-07-24,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,5,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2000-07-24,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,1,0,0,0,2,2,NA,0,0,NA,NA,0,1,1,0,0,0,0,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2000-07-24,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,1,0,NA,NA,0,2,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2000-07-31,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,112,0,0,0,2,0,NA,0,0,NA,NA,0,4,0,0,0,0,0,0,NA,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2000-07-31,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,128,0,0,0,0,1,NA,1,0,NA,NA,0,3,0,0,0,0,0,1,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2000-07-31,"MN","LTFS","N","1",0,0,0,0,NA,NA,1,0,NA,0,0,0,NA,34,4,0,0,1,1,NA,0,1,NA,NA,1,28,4,0,0,1,0,0,NA,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2000-08-07,"MN","LTFS","N","1",0,0,0,0,NA,NA,2,0,NA,0,0,0,NA,168,0,0,0,7,0,NA,0,0,NA,NA,0,1,0,0,0,0,0,0,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2000-08-07,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,2,0,0,0,4,0,NA,0,0,NA,NA,0,0,0,0,0,1,0,0,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2000-08-07,"MN","LTFS","N","1",0,0,0,0,NA,NA,7,0,NA,0,0,0,NA,11,6,0,0,4,5,NA,1,0,NA,NA,1,88,12,0,1,1,0,0,NA,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2000-08-14,"MN","LTFS","N","1",0,0,0,0,NA,NA,1,0,NA,0,0,0,NA,23,1,0,0,52,1,NA,2,0,NA,NA,0,6,1,0,0,0,0,0,NA,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2000-08-14,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,4,3,0,0,34,2,NA,0,0,NA,NA,0,1,0,0,0,0,0,0,NA,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2000-08-14,"MN","LTFS","N","1",0,0,0,0,NA,NA,6,0,NA,0,0,0,NA,3,7,0,0,38,1,NA,1,3,NA,NA,0,73,7,0,0,3,1,0,NA,14,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2000-08-21,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,8,0,0,0,1,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2000-08-21,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,1,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2000-08-21,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,2,0,0,0,0,0,NA,0,1,NA,NA,0,3,2,0,0,1,0,0,NA,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2000-08-28,"MN","LTFS","N","1",0,0,0,8,NA,NA,0,1,NA,0,0,0,NA,1,0,0,0,5,0,NA,0,0,NA,NA,0,1,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2000-08-28,"MN","LTFS","N","2",0,0,0,13,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2000-08-28,"MN","LTFS","N","1",0,0,0,13,NA,NA,0,0,NA,0,0,0,NA,1,0,0,0,0,0,NA,0,0,NA,NA,0,24,3,0,0,0,0,0,NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2000-09-06,"MN","LTFS","N","1",0,0,0,0,NA,NA,1,0,NA,0,0,0,NA,1,0,0,0,0,0,NA,0,0,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2000-09-06,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,1,0,0,0,0,0,NA,0,0,NA,NA,0,2,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2000-09-06,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,1,NA,0,0,0,NA,1,1,0,0,0,0,NA,0,0,NA,NA,0,13,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2000-09-13,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,3,1,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2000-09-13,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,1,5,2,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2000-09-13,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,4,7,0,0,0,0,0,NA,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2000-09-27,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,3,4,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2000-09-27,"MN","LTFS","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,1,1,NA,0,0,NA,NA,0,1,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2000-09-27,"MN","LTFS","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,3,NA,NA,0,9,19,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2000-06-20,"ND","MAND","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2000-06-20,"ND","MAND","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2000-06-20,"ND","MAND","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2000-06-27,"ND","MAND","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2000-06-27,"ND","MAND","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2000-06-27,"ND","MAND","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2000-07-03,"ND","MAND","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2000-07-03,"ND","MAND","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2000-07-03,"ND","MAND","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2000-07-10,"ND","MAND","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2000-07-10,"ND","MAND","N","2",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2000-07-10,"ND","MAND","N","1",0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
